date_time,traffic_volume,Day sin,Day cos,Year sin,Year cos,temp,clouds_all,rain_1h,snow_1h,is_weekend,is_holiday,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,dayofweek,day,month,year,day_hour
2014-03-05 15:00:00,5760,-0.8660254037871885,0.49999999999523714,0.8929189680042485,0.45021741034552165,268.87,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,2,5,3,2014,15
2014-03-05 16:00:00,6350,-0.7071067811941684,0.7071067811789267,0.8932414465021496,0.44957726616316734,268.72,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,2,5,3,2014,16
2014-03-05 17:00:00,6199,-0.5000000000013021,0.8660254037836869,0.8935634660731795,0.44893689099837386,268.15,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,2,5,3,2014,17
2014-03-05 18:00:00,4659,-0.25881904510907106,0.9659258262873132,0.893885026551892,0.4482962851801512,266.72,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,2,5,3,2014,18
2014-03-05 19:00:00,3195,-1.2059227835871251e-11,1.0,0.8942061277730766,0.4476554490376278,265.72,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,2,5,3,2014,19
2014-03-05 20:00:00,3271,0.2588190450998305,0.9659258262897892,0.8945267695717591,0.4470143829000505,264.86,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,2,5,3,2014,20
2014-03-05 21:00:00,2341,0.4999999999930172,0.8660254037884701,0.8948469517832264,0.44637308709673357,264.52,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,2,5,3,2014,21
2014-03-05 22:00:00,1841,0.7071067811874038,0.7071067811856913,0.8951666742429255,0.4457315619572616,264.43,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,2,5,3,2014,22
2014-03-05 23:00:00,1445,0.8660254037824052,0.500000000003522,0.8954859367866157,0.4450898078111846,263.39,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,2,5,3,2014,23
2014-03-06 00:00:00,583,0.9659258262866497,0.2588190451115471,0.8958047392502674,0.44444782498822116,263.29,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,0
2014-03-06 01:00:00,341,1.0,7.065675909891881e-14,0.8961230814700871,0.4438056138182071,263.01,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,1
2014-03-06 02:00:00,249,0.9659258262904525,-0.2588190450973545,0.8964409632825181,0.44316317463109584,263.02,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,2
2014-03-06 03:00:00,371,0.8660254037897518,-0.4999999999907973,0.8967583845242397,0.4425205077569578,262.91,40,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,3
2014-03-06 04:00:00,804,0.7071067811875038,-0.7071067811855912,0.8970753450321686,0.4418776135259804,263.41,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,4
2014-03-06 05:00:00,2734,0.500000000005742,-0.8660254037811236,0.8973918446434576,0.4412344922684678,263.41,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,5
2014-03-06 06:00:00,5853,0.25881904511402304,-0.9659258262859862,0.8977078831954963,0.44059114431484103,263.53,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,3,6,3,2014,6
2014-03-06 07:00:00,6499,2.6340009106934375e-12,-1.0,0.8980234605259118,0.4399475699956374,264.28,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,7
2014-03-06 08:00:00,5582,-0.25881904509487846,-0.965925826291116,0.8983385764725673,0.43930376964151047,264.9,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,8
2014-03-06 09:00:00,5055,-0.5000000000011797,-0.8660254037837576,0.8986532308735637,0.4386597435832302,265.9,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,9
2014-03-06 10:00:00,4405,-0.7071067811837787,-0.7071067811893164,0.898967423567239,0.4380154921516821,267.29,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,10
2014-03-06 11:00:00,4676,-0.8660254037798418,-0.5000000000079619,0.8992811543921928,0.43737101567781683,268.15,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,11
2014-03-06 12:00:00,4932,-0.9659258262890891,-0.25881904510244297,0.8995944231871877,0.43672631449285365,269.3,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,12
2014-03-06 13:00:00,4929,-1.0,-5.1973450622879565e-12,0.8999072297912986,0.43608138892797405,269.66,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,13
2014-03-06 14:00:00,5602,-0.9659258262917795,0.2588190450924025,0.9002195740438123,0.435436239314526,270.3,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,14
2014-03-06 15:00:00,5993,-0.8660254037850392,0.4999999999989598,0.9005314557842538,0.43479086598397243,270.3,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,15
2014-03-06 16:00:00,6541,-0.7071067811911289,0.7071067811819661,0.9008428748523851,0.4341452692678914,270.3,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,16
2014-03-06 17:00:00,6232,-0.5000000000101817,0.8660254037785602,0.9011538310882068,0.4334994494979755,270.03,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,17
2014-03-06 18:00:00,4623,-0.258819045104919,0.9659258262884257,0.9014643243319562,0.43285340700603203,269.78,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,18
2014-03-06 19:00:00,3216,-7.760689213882475e-12,1.0,0.9017743544241094,0.43220714212398287,269.4,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,19
2014-03-06 20:00:00,3088,0.25881904510398257,0.9659258262886766,0.90208392120538,0.4315606551838639,269.4,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,20
2014-03-06 21:00:00,2883,0.49999999999673983,0.8660254037863209,0.9023930245167195,0.4309139465178253,268.78,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,21
2014-03-06 22:00:00,2177,0.7071067811801536,0.7071067811929415,0.9027016641993181,0.43026701645813104,268.28,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,3,6,3,2014,22
2014-03-06 23:00:00,1926,0.8660254037845545,0.4999999999997993,0.9030098400946036,0.42961986533715885,268.53,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,3,6,3,2014,23
2014-03-07 00:00:00,690,0.9659258262877622,0.258819045107395,0.9033175520442424,0.4289724934874001,269.29,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,4,7,3,2014,0
2014-03-07 01:00:00,368,1.0,1.0324033365476993e-11,0.9036247998901634,0.42832490124140815,269.78,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,1
2014-03-07 02:00:00,315,0.96592582628934,-0.25881904510150655,0.9039315834744613,0.42767708893200373,270.53,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,2
2014-03-07 03:00:00,406,0.8660254037876025,-0.49999999999451994,0.904237902639542,0.42702905689196646,270.53,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,3
2014-03-07 04:00:00,754,0.707106781194754,-0.707106781178341,0.9045437572280256,0.4263808054542403,270.78,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,4
2014-03-07 05:00:00,2472,0.5000000000020193,-0.8660254037832729,0.9048491470827713,0.4257323349518819,271.03,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,5
2014-03-07 06:00:00,5340,0.25881904510987097,-0.9659258262870988,0.9051540720468767,0.42508364571806045,271.03,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,6
2014-03-07 07:00:00,6342,-1.664537711295339e-12,-1.0,0.9054585319636784,0.42443473808605753,271.03,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,7
2014-03-07 08:00:00,5515,-0.25881904509903053,-0.9659258262900035,0.9057625266767521,0.42378561238926693,272.15,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,8
2014-03-07 09:00:00,4982,-0.4999999999923,-0.8660254037888843,0.906066056029912,0.4231362689611945,273.02,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,9
2014-03-07 10:00:00,4550,-0.7071067811868182,-0.7071067811862768,0.9063691198672119,0.4224867081354579,273.39,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,10
2014-03-07 11:00:00,4912,-0.8660254037819911,-0.5000000000042392,0.9066717180329446,0.42183693024578656,273.14,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,11
2014-03-07 12:00:00,5248,-0.9659258262864353,-0.258819045112347,0.906973850371642,0.42118693562602133,272.77,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,12
2014-03-07 13:00:00,5248,-1.0,-8.988064402991797e-13,0.9072755167280757,0.4205367246101145,272.52,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,13
2014-03-07 14:00:00,5607,-0.9659258262906669,0.25881904509655457,0.9075767169472563,0.41988629753212947,272.02,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,14
2014-03-07 15:00:00,5839,-0.8660254037901659,0.4999999999900801,0.9078774508744578,0.41923565472618907,272.02,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,15
2014-03-07 16:00:00,6644,-0.7071067811880893,0.7071067811850057,0.9081777183551226,0.41858479652668185,271.65,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,16
2014-03-07 17:00:00,5809,-0.5000000000064591,0.8660254037807095,0.9084775192350039,0.41793372326795214,271.4,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,17
2014-03-07 18:00:00,4753,-0.258819045114823,0.965925826285772,0.9087768533600709,0.4172824352845063,270.9,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,18
2014-03-07 19:00:00,3528,-3.4621505918936983e-12,1.0,0.9090757205765327,0.4166309329109612,270.77,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,19
2014-03-07 20:00:00,2838,0.25881904509407855,0.9659258262913304,0.9093741207308381,0.41597921648204367,270.02,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,20
2014-03-07 21:00:00,3130,0.5000000000004625,0.8660254037841716,0.9096720536696762,0.4153272863325906,269.39,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,21
2014-03-07 22:00:00,2699,0.7071067811831931,0.7071067811899019,0.9099695192399757,0.4146751427975487,268.64,40,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,22
2014-03-07 23:00:00,2624,0.8660254037794278,0.5000000000086791,0.9102665172889057,0.4140227862119743,268.64,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,4,7,3,2014,23
2014-03-08 00:00:00,1905,0.9659258262888748,0.25881904510324294,0.9105630476638756,0.41337021691103315,268.64,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,0
2014-03-08 01:00:00,776,1.0,6.025494743488217e-12,0.9108591102125347,0.4127174352300004,267.89,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,1
2014-03-08 02:00:00,589,0.9659258262919939,-0.2588190450916026,0.911154704782773,0.4120644415042601,267.01,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,2
2014-03-08 03:00:00,437,0.8660254037854533,-0.4999999999982426,0.9114498312227208,0.4114112360693054,266.14,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,3
2014-03-08 04:00:00,433,0.7071067811917144,-0.7071067811813806,0.9117444893807489,0.4107578192607383,265.01,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,4
2014-03-08 05:00:00,775,0.500000000010899,-0.8660254037781462,0.9120386791054689,0.41010419141426924,264.42,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,5
2014-03-08 06:00:00,1316,0.2588190451057189,-0.9659258262882113,0.9123324002457559,0.40945035286566533,263.42,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,6
2014-03-08 07:00:00,2436,8.588838895082736e-12,-1.0,0.9126256526506563,0.40879630395095734,262.71,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,7
2014-03-08 08:00:00,3358,-0.25881904510318265,-0.9659258262888909,0.9129184361695272,0.40814204500612883,264.14,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,8
2014-03-08 09:00:00,4139,-0.4999999999960226,-0.866025403786735,0.913210750651943,0.40748757636732286,265.52,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,9
2014-03-08 10:00:00,4449,-0.707106781179568,-0.707106781193527,0.9135025959477193,0.40683289837079034,267.02,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,10
2014-03-08 11:00:00,4967,-0.8660254037841404,-0.5000000000005166,0.9137939719069128,0.40617801135288983,268.15,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,11
2014-03-08 12:00:00,5177,-0.9659258262875479,-0.2588190451081949,0.9140848783798211,0.4055229156500871,269.29,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,12
2014-03-08 13:00:00,4821,-1.0,-1.1152183046677254e-11,0.9143753152169832,0.4048676115989553,270.27,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,13
2014-03-08 14:00:00,5455,-0.9659258262895544,0.25881904510070664,0.9146652822691795,0.40421209953617443,270.27,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,14
2014-03-08 15:00:00,5458,-0.8660254037880166,0.49999999999380274,0.9149547793874314,0.4035563797985316,270.72,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,15
2014-03-08 16:00:00,5013,-0.7071067811953395,0.7071067811777555,0.9152438064230021,0.40290045272292047,270.58,75,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,16
2014-03-08 17:00:00,4590,-0.5000000000027365,0.8660254037828587,0.9155323632273961,0.40224431864634125,270.15,20,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,5,8,3,2014,17
2014-03-08 18:00:00,4529,-0.25881904511067094,0.9659258262868845,0.9158204496523595,0.40158797790590045,268.72,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,18
2014-03-08 19:00:00,3916,8.363880300950782e-13,1.0,0.9161080655498803,0.40093143083881094,267.14,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,19
2014-03-08 20:00:00,3231,0.2588190450982306,0.9659258262902178,0.9163952107722108,0.40027467778233927,266.64,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,20
2014-03-08 21:00:00,4122,0.4999999999915828,0.8660254037892984,0.9166818851717766,0.3996177190740142,265.77,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,21
2014-03-08 22:00:00,3698,0.7071067811862327,0.7071067811868624,0.9169680886013141,0.39896055505131406,265.27,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,22
2014-03-08 23:00:00,1974,0.8660254037815771,0.5000000000049564,0.9172538209137785,0.39830318605187437,264.77,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,5,8,3,2014,23
2014-03-09 00:00:00,1220,0.965925826286221,0.2588190451131469,0.917539081962367,0.39764561241343627,264.65,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,6,9,3,2014,0
2014-03-09 01:00:00,785,1.0,1.7269561214994406e-12,0.9178238716005191,0.39698783447384595,264.39,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,6,9,3,2014,1
2014-03-09 03:00:00,442,0.9659258262908813,-0.25881904509575465,0.9181081896819167,0.3963298525710545,264.9,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,6,9,3,2014,3
2014-03-09 04:00:00,433,0.86602540379058,-0.4999999999893629,0.9183920360604833,0.3956716670431179,265.65,1,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,6,9,3,2014,4
2014-03-09 05:00:00,494,0.707106781188675,-0.7071067811844202,0.9186754105903854,0.39501327822819676,266.15,75,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,5
2014-03-09 06:00:00,815,0.5000000000071763,-0.8660254037802954,0.9189583131260317,0.394354686464556,267.52,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,6
2014-03-09 07:00:00,1034,0.25881904510156684,-0.9659258262893239,0.9192407435220734,0.3936958920905649,268.86,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,7
2014-03-09 08:00:00,1663,4.2903002730939595e-12,-1.0,0.9195227016334041,0.3930368954446969,269.59,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,8
2014-03-09 09:00:00,2497,-0.25881904509327863,-0.9659258262915447,0.9198041873151606,0.39237769686552915,270.87,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,9
2014-03-09 10:00:00,3153,-0.4999999999997453,-0.8660254037845857,0.9200852004227216,0.39171829669174285,272.28,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,10
2014-03-09 11:00:00,3789,-0.7071067811826075,-0.7071067811904875,0.9203657408117315,0.3910586952620702,274.02,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,11
2014-03-09 12:00:00,4313,-0.8660254037790137,-0.5000000000093963,0.9206458083380106,0.39039889291550384,275.9,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,12
2014-03-09 13:00:00,4542,-0.9659258262886604,-0.25881904510404286,0.9209254028576889,0.3897388899909828,277.15,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,13
2014-03-09 14:00:00,4725,-1.0,-6.853644424688478e-12,0.9212045242271172,0.3890786868276012,278.78,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,14
2014-03-09 15:00:00,4787,-0.9659258262922081,0.2588190450908026,0.9214831723028895,0.38841828376455634,279.28,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,15
2014-03-09 16:00:00,4850,-0.8660254037858673,0.49999999999752537,0.9217613469418425,0.3877576811411481,279.28,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,16
2014-03-09 17:00:00,4298,-0.7071067811923001,0.707106781180795,0.9220390480010567,0.38709687929677883,279.4,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,17
2014-03-09 18:00:00,3950,-0.49999999999901384,0.866025403785008,0.9223162753378558,0.3864358785709533,279.15,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,18
2014-03-09 19:00:00,3230,-0.2588190451065189,0.9659258262879971,0.9225930288098066,0.38577467930327847,278.58,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,19
2014-03-09 20:00:00,2778,-9.416988576282997e-12,1.0,0.9228693082747196,0.3851132818334633,277.27,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,20
2014-03-09 21:00:00,2516,0.2588190451023827,0.9659258262891053,0.9231451135906488,0.3844516865013185,277.27,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,21
2014-03-09 22:00:00,4092,0.4999999999953054,0.8660254037871491,0.9234204446158918,0.3837898936467566,276.9,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,22
2014-03-09 23:00:00,1238,0.7071067811789824,0.7071067811941126,0.9236953012089898,0.38312790360979143,276.28,90,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,6,9,3,2014,23
2014-03-10 00:00:00,656,0.8660254037837264,0.5000000000012338,0.9239696832287279,0.3824657167305383,276.4,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,0
2014-03-10 01:00:00,347,0.9659258262873336,0.25881904510899484,0.9242435905341565,0.381803333349161,275.65,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,1
2014-03-10 02:00:00,302,1.0,1.1980332727877515e-11,0.924517022984505,0.38114075380608187,274.52,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,2
2014-03-10 03:00:00,374,0.9659258262897688,-0.2588190450999067,0.9247899804393118,0.3804779784416665,273.78,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,3
2014-03-10 04:00:00,854,0.8660254037884307,-0.49999999999308553,0.9250624627583378,0.3798150075964336,274.53,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,10,3,2014,4
2014-03-10 05:00:00,2478,0.7071067811856354,-0.7071067811874596,0.9253344698015876,0.37915184161100235,275.72,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,10,3,2014,5
2014-03-10 06:00:00,5147,0.5000000000034537,-0.8660254037824446,0.9256060014293106,0.3784884808260921,276.01,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,10,3,2014,6
2014-03-10 07:00:00,6141,0.25881904511147086,-0.9659258262866701,0.9258770575019998,0.3778249255825224,276.58,20,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,7
2014-03-10 08:00:00,5359,-8.238348894817216e-15,-1.0,0.9261476378803929,0.3771611762212126,276.28,40,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,8
2014-03-10 09:00:00,4749,-0.2588190450974307,-0.9659258262904322,0.926417742425472,0.37649723308318184,278.44,40,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,9
2014-03-10 10:00:00,4122,-0.4999999999908656,-0.8660254037897124,0.9266873709984637,0.37583309650954877,280.58,40,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,10
2014-03-10 11:00:00,4362,-0.7071067811856471,-0.707106781187448,0.9269565234608388,0.3751687668415315,281.65,40,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,11
2014-03-10 12:00:00,4606,-0.866025403781163,-0.5000000000056736,0.9272251996743132,0.3745042444204473,281.77,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,12
2014-03-10 13:00:00,4739,-0.9659258262860067,-0.2588190451139469,0.9274933995008471,0.37383952958771244,282.29,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,13
2014-03-10 14:00:00,5045,-1.0,-2.5551058026997014e-12,0.9277611228026457,0.3731746226848421,282.15,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,10,3,2014,14
2014-03-10 15:00:00,5630,-0.9659258262910956,0.2588190450949547,0.92802836944218,0.3725095240533974,282.72,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,10,3,2014,15
2014-03-10 16:00:00,6260,-0.8660254037837181,0.500000000001248,0.9282951392821026,0.3718442340351961,282.15,1,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,10,3,2014,16
2014-03-10 17:00:00,5915,-0.7071067811892605,0.7071067811838345,0.9285614321853745,0.37117875297199626,282.01,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,17
2014-03-10 18:00:00,4569,-0.5000000000078935,0.8660254037798814,0.9288272480151804,0.37051308120570664,281.14,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,18
2014-03-10 19:00:00,3222,-0.2588190451023668,0.9659258262891095,0.9290925866349503,0.36984721907833407,280.15,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,19
2014-03-10 20:00:00,2531,-5.11844995429422e-12,1.0,0.9293574479083595,0.36918116693198316,279.58,75,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,20
2014-03-10 21:00:00,2072,0.2588190450924787,0.965925826291759,0.9296218316993282,0.3685149251088562,279.29,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,21
2014-03-10 22:00:00,3146,0.4999999999990281,0.8660254037849998,0.9298857378720222,0.3678484939512528,278.58,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,22
2014-03-10 23:00:00,1451,0.707106781182022,0.7071067811910731,0.9301491662908524,0.36718187380157,278.15,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,0,10,3,2014,23
2014-03-11 00:00:00,616,0.8660254037785996,0.5000000000101135,0.9304121168204756,0.36651506500230185,277.65,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,1,11,3,2014,0
2014-03-11 01:00:00,426,0.9659258262884461,0.25881904510484277,0.9306745893257938,0.36584806789603935,278.15,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,1,11,3,2014,1
2014-03-11 02:00:00,278,1.0,7.681794105888739e-12,0.9309365836719546,0.36518088282547023,277.96,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,1,11,3,2014,2
2014-03-11 03:00:00,389,0.9659258262886562,-0.2588190451040588,0.9311980997243514,0.3645135101333788,277.66,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,1,11,3,2014,3
2014-03-11 04:00:00,823,0.8660254037862815,-0.49999999999680816,0.9314591373486233,0.3638459501626458,277.17,90,0.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,False,1,11,3,2014,4
2014-03-11 05:00:00,2615,0.7071067811928856,-0.7071067811802094,0.9317196964106758,0.36317820325619515,276.62,90,0.51,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,1,11,3,2014,5
